file,dataset,px_cm,genotype,node,base_x,base_y,tip_x,tip_y,rosette_id
REU23_44_leaf_8.jpg,oak,132,na,975,482,136,34.5,126.5,zz
REU23_44_leaf_9.jpg,oak,132,na,976,479,122,38.5,126.5,zz
REU23_45_leaf_1.jpg,oak,132,na,977,481,140,39.5,191.5,zz
REU23_45_leaf_2.jpg,oak,132,na,978,483,132,38.5,148.5,zz
REU23_45_leaf_3.jpg,oak,132,na,979,483,147,34.5,146.5,zz
REU23_45_leaf_5.jpg,oak,132,na,980,480,163,36.5,179.5,zz
REU23_45_leaf_6.jpg,oak,132,na,981,477,230,33.5,190.5,zz
REU23_45_leaf_8.jpg,oak,132,na,982,473,159,30.5,176.5,zz
REU23_46_leaf_1.jpg,oak,132,na,983,483,138,33.5,145.5,zz
REU23_46_leaf_2.jpg,oak,132,na,984,484,126,40.5,177.5,zz
REU23_46_leaf_3.jpg,oak,132,na,985,485,194,30.5,180.5,zz
REU23_46_leaf_4.jpg,oak,132,na,986,481,116,34.5,159.5,zz
REU23_46_leaf_5.jpg,oak,132,na,987,484,195,33.5,201.5,zz
REU23_46_leaf_6.jpg,oak,132,na,988,482,148,35.5,143.5,zz
REU23_46_leaf_7.jpg,oak,132,na,989,482,154,35.5,136.5,zz
REU23_46_leaf_8.jpg,oak,132,na,990,484,172,33.5,161.5,zz
REU23_47_leaf_1.jpg,oak,132,na,991,479,196,32.5,203.5,zz
REU23_47_leaf_2.jpg,oak,132,na,992,481,72,34.5,80.5,zz
REU23_47_leaf_3.jpg,oak,132,na,993,483,175,36.5,146.5,zz
REU23_47_leaf_4.jpg,oak,132,na,994,482,151,35.5,158.5,zz
REU23_47_leaf_5.jpg,oak,132,na,995,483,130,35.5,121.5,zz
REU23_47_leaf_6.jpg,oak,132,na,996,482,156,37.5,183.5,zz
REU23_47_leaf_7.jpg,oak,132,na,997,480,201,33.5,194.5,zz
REU23_47_leaf_8.jpg,oak,132,na,998,36,135,478.5,132.5,zz
REU23_48_leaf_1.jpg,oak,132,na,999,483,103,32.5,94.5,zz
REU23_48_leaf_2.jpg,oak,132,na,1000,481,119,32.5,119.5,zz
REU23_48_leaf_4.jpg,oak,132,na,1001,480,99,34.5,113.5,zz
REU23_48_leaf_5.jpg,oak,132,na,1002,481,97,33.5,97.5,zz
